Timestamp,electron_Process_Name_1,electron_PID_1,electron_CPU_Usage_1,electron_Process_Name_2,electron_PID_2,electron_CPU_Usage_2,electron_Process_Name_3,electron_PID_3,electron_CPU_Usage_3,electron_Process_Name_4,electron_PID_4,electron_CPU_Usage_4,electron_Process_Name_5,electron_PID_5,electron_CPU_Usage_5,electron_Process_Name_6,electron_PID_6,electron_CPU_Usage_6,electron_Process_Name_7,electron_PID_7,electron_CPU_Usage_7,electron_Process_Name_8,electron_PID_8,electron_CPU_Usage_8,electron_Process_Name_9,electron_PID_9,electron_CPU_Usage_9,electron_Process_Name_10,electron_PID_10,electron_CPU_Usage_10
2024-11-25 16:56,/Volumes/workplace/WickrWebPerformance/electron-29/dist/mac-arm64/electron-29.app/Contents/MacOS/electron-29,40237,1.7,/Volumes/workplace/WickrWebPerformance/electron-29/dist/mac-arm64/electron-29.app/Contents/Frameworks/electron-29 Helper (GPU).app/Contents/MacOS/electron-29 Helper (GPU),40238,6.2,/Volumes/workplace/WickrWebPerformance/electron-29/dist/mac-arm64/electron-29.app/Contents/Frameworks/electron-29 Helper.app/Contents/MacOS/electron-29 Helper,40239,2.1,/Volumes/workplace/WickrWebPerformance/electron-29/dist/mac-arm64/electron-29.app/Contents/Frameworks/electron-29 Helper (Renderer).app/Contents/MacOS/electron-29 Helper (Renderer),40367,204.5,/Volumes/workplace/WickrWebPerformance/electron-29/dist/mac-arm64/electron-29.app/Contents/Frameworks/electron-29 Helper.app/Contents/MacOS/electron-29 Helper,40379,2.7,/Volumes/workplace/WickrWebPerformance/electron-29/dist/mac-arm64/electron-29.app/Contents/Frameworks/electron-29 Helper (Plugin).app/Contents/MacOS/electron-29 Helper (Plugin),40535,3.8,,,,,,,,,,,,
2024-11-25 16:56,/Volumes/workplace/WickrWebPerformance/electron-29/dist/mac-arm64/electron-29.app/Contents/MacOS/electron-29,40237,0.8,/Volumes/workplace/WickrWebPerformance/electron-29/dist/mac-arm64/electron-29.app/Contents/Frameworks/electron-29 Helper (GPU).app/Contents/MacOS/electron-29 Helper (GPU),40238,6.4,/Volumes/workplace/WickrWebPerformance/electron-29/dist/mac-arm64/electron-29.app/Contents/Frameworks/electron-29 Helper.app/Contents/MacOS/electron-29 Helper,40239,1.9,/Volumes/workplace/WickrWebPerformance/electron-29/dist/mac-arm64/electron-29.app/Contents/Frameworks/electron-29 Helper (Renderer).app/Contents/MacOS/electron-29 Helper (Renderer),40367,133.8,/Volumes/workplace/WickrWebPerformance/electron-29/dist/mac-arm64/electron-29.app/Contents/Frameworks/electron-29 Helper.app/Contents/MacOS/electron-29 Helper,40379,2.6,/Volumes/workplace/WickrWebPerformance/electron-29/dist/mac-arm64/electron-29.app/Contents/Frameworks/electron-29 Helper (Plugin).app/Contents/MacOS/electron-29 Helper (Plugin),40535,3.8,,,,,,,,,,,,
2024-11-25 16:56,/Volumes/workplace/WickrWebPerformance/electron-29/dist/mac-arm64/electron-29.app/Contents/MacOS/electron-29,40237,0.9,/Volumes/workplace/WickrWebPerformance/electron-29/dist/mac-arm64/electron-29.app/Contents/Frameworks/electron-29 Helper (GPU).app/Contents/MacOS/electron-29 Helper (GPU),40238,5.6,/Volumes/workplace/WickrWebPerformance/electron-29/dist/mac-arm64/electron-29.app/Contents/Frameworks/electron-29 Helper.app/Contents/MacOS/electron-29 Helper,40239,2.1,/Volumes/workplace/WickrWebPerformance/electron-29/dist/mac-arm64/electron-29.app/Contents/Frameworks/electron-29 Helper (Renderer).app/Contents/MacOS/electron-29 Helper (Renderer),40367,112.9,/Volumes/workplace/WickrWebPerformance/electron-29/dist/mac-arm64/electron-29.app/Contents/Frameworks/electron-29 Helper.app/Contents/MacOS/electron-29 Helper,40379,2.7,/Volumes/workplace/WickrWebPerformance/electron-29/dist/mac-arm64/electron-29.app/Contents/Frameworks/electron-29 Helper (Plugin).app/Contents/MacOS/electron-29 Helper (Plugin),40535,3.5,,,,,,,,,,,,
2024-11-25 16:56,/Volumes/workplace/WickrWebPerformance/electron-29/dist/mac-arm64/electron-29.app/Contents/MacOS/electron-29,40237,0.6,/Volumes/workplace/WickrWebPerformance/electron-29/dist/mac-arm64/electron-29.app/Contents/Frameworks/electron-29 Helper (GPU).app/Contents/MacOS/electron-29 Helper (GPU),40238,6.2,/Volumes/workplace/WickrWebPerformance/electron-29/dist/mac-arm64/electron-29.app/Contents/Frameworks/electron-29 Helper.app/Contents/MacOS/electron-29 Helper,40239,2.2,/Volumes/workplace/WickrWebPerformance/electron-29/dist/mac-arm64/electron-29.app/Contents/Frameworks/electron-29 Helper (Renderer).app/Contents/MacOS/electron-29 Helper (Renderer),40367,125.7,/Volumes/workplace/WickrWebPerformance/electron-29/dist/mac-arm64/electron-29.app/Contents/Frameworks/electron-29 Helper.app/Contents/MacOS/electron-29 Helper,40379,2.6,/Volumes/workplace/WickrWebPerformance/electron-29/dist/mac-arm64/electron-29.app/Contents/Frameworks/electron-29 Helper (Plugin).app/Contents/MacOS/electron-29 Helper (Plugin),40535,4.1,,,,,,,,,,,,
2024-11-25 16:56,/Volumes/workplace/WickrWebPerformance/electron-29/dist/mac-arm64/electron-29.app/Contents/MacOS/electron-29,40237,1.4,/Volumes/workplace/WickrWebPerformance/electron-29/dist/mac-arm64/electron-29.app/Contents/Frameworks/electron-29 Helper (GPU).app/Contents/MacOS/electron-29 Helper (GPU),40238,6.2,/Volumes/workplace/WickrWebPerformance/electron-29/dist/mac-arm64/electron-29.app/Contents/Frameworks/electron-29 Helper.app/Contents/MacOS/electron-29 Helper,40239,2.3,/Volumes/workplace/WickrWebPerformance/electron-29/dist/mac-arm64/electron-29.app/Contents/Frameworks/electron-29 Helper (Renderer).app/Contents/MacOS/electron-29 Helper (Renderer),40367,98.5,/Volumes/workplace/WickrWebPerformance/electron-29/dist/mac-arm64/electron-29.app/Contents/Frameworks/electron-29 Helper.app/Contents/MacOS/electron-29 Helper,40379,2.4,/Volumes/workplace/WickrWebPerformance/electron-29/dist/mac-arm64/electron-29.app/Contents/Frameworks/electron-29 Helper (Plugin).app/Contents/MacOS/electron-29 Helper (Plugin),40535,3.8,,,,,,,,,,,,
2024-11-25 16:56,/Volumes/workplace/WickrWebPerformance/electron-29/dist/mac-arm64/electron-29.app/Contents/MacOS/electron-29,40237,0.7,/Volumes/workplace/WickrWebPerformance/electron-29/dist/mac-arm64/electron-29.app/Contents/Frameworks/electron-29 Helper (GPU).app/Contents/MacOS/electron-29 Helper (GPU),40238,6.3,/Volumes/workplace/WickrWebPerformance/electron-29/dist/mac-arm64/electron-29.app/Contents/Frameworks/electron-29 Helper.app/Contents/MacOS/electron-29 Helper,40239,2.1,/Volumes/workplace/WickrWebPerformance/electron-29/dist/mac-arm64/electron-29.app/Contents/Frameworks/electron-29 Helper (Renderer).app/Contents/MacOS/electron-29 Helper (Renderer),40367,93.8,/Volumes/workplace/WickrWebPerformance/electron-29/dist/mac-arm64/electron-29.app/Contents/Frameworks/electron-29 Helper.app/Contents/MacOS/electron-29 Helper,40379,2.6,/Volumes/workplace/WickrWebPerformance/electron-29/dist/mac-arm64/electron-29.app/Contents/Frameworks/electron-29 Helper (Plugin).app/Contents/MacOS/electron-29 Helper (Plugin),40535,3.6,,,,,,,,,,,,
2024-11-25 16:56,/Volumes/workplace/WickrWebPerformance/electron-29/dist/mac-arm64/electron-29.app/Contents/MacOS/electron-29,40237,0.5,/Volumes/workplace/WickrWebPerformance/electron-29/dist/mac-arm64/electron-29.app/Contents/Frameworks/electron-29 Helper (GPU).app/Contents/MacOS/electron-29 Helper (GPU),40238,6.6,/Volumes/workplace/WickrWebPerformance/electron-29/dist/mac-arm64/electron-29.app/Contents/Frameworks/electron-29 Helper.app/Contents/MacOS/electron-29 Helper,40239,1.9,/Volumes/workplace/WickrWebPerformance/electron-29/dist/mac-arm64/electron-29.app/Contents/Frameworks/electron-29 Helper (Renderer).app/Contents/MacOS/electron-29 Helper (Renderer),40367,113.5,/Volumes/workplace/WickrWebPerformance/electron-29/dist/mac-arm64/electron-29.app/Contents/Frameworks/electron-29 Helper.app/Contents/MacOS/electron-29 Helper,40379,2.6,/Volumes/workplace/WickrWebPerformance/electron-29/dist/mac-arm64/electron-29.app/Contents/Frameworks/electron-29 Helper (Plugin).app/Contents/MacOS/electron-29 Helper (Plugin),40535,3.9,,,,,,,,,,,,
2024-11-25 16:56,/Volumes/workplace/WickrWebPerformance/electron-29/dist/mac-arm64/electron-29.app/Contents/MacOS/electron-29,40237,0.9,/Volumes/workplace/WickrWebPerformance/electron-29/dist/mac-arm64/electron-29.app/Contents/Frameworks/electron-29 Helper (GPU).app/Contents/MacOS/electron-29 Helper (GPU),40238,7.2,/Volumes/workplace/WickrWebPerformance/electron-29/dist/mac-arm64/electron-29.app/Contents/Frameworks/electron-29 Helper.app/Contents/MacOS/electron-29 Helper,40239,2.1,/Volumes/workplace/WickrWebPerformance/electron-29/dist/mac-arm64/electron-29.app/Contents/Frameworks/electron-29 Helper (Renderer).app/Contents/MacOS/electron-29 Helper (Renderer),40367,122.9,/Volumes/workplace/WickrWebPerformance/electron-29/dist/mac-arm64/electron-29.app/Contents/Frameworks/electron-29 Helper.app/Contents/MacOS/electron-29 Helper,40379,2.8,/Volumes/workplace/WickrWebPerformance/electron-29/dist/mac-arm64/electron-29.app/Contents/Frameworks/electron-29 Helper (Plugin).app/Contents/MacOS/electron-29 Helper (Plugin),40535,3.4,,,,,,,,,,,,
2024-11-25 16:56,/Volumes/workplace/WickrWebPerformance/electron-29/dist/mac-arm64/electron-29.app/Contents/MacOS/electron-29,40237,1.4,/Volumes/workplace/WickrWebPerformance/electron-29/dist/mac-arm64/electron-29.app/Contents/Frameworks/electron-29 Helper (GPU).app/Contents/MacOS/electron-29 Helper (GPU),40238,5.8,/Volumes/workplace/WickrWebPerformance/electron-29/dist/mac-arm64/electron-29.app/Contents/Frameworks/electron-29 Helper.app/Contents/MacOS/electron-29 Helper,40239,2.3,/Volumes/workplace/WickrWebPerformance/electron-29/dist/mac-arm64/electron-29.app/Contents/Frameworks/electron-29 Helper (Renderer).app/Contents/MacOS/electron-29 Helper (Renderer),40367,125.4,/Volumes/workplace/WickrWebPerformance/electron-29/dist/mac-arm64/electron-29.app/Contents/Frameworks/electron-29 Helper.app/Contents/MacOS/electron-29 Helper,40379,2.4,/Volumes/workplace/WickrWebPerformance/electron-29/dist/mac-arm64/electron-29.app/Contents/Frameworks/electron-29 Helper (Plugin).app/Contents/MacOS/electron-29 Helper (Plugin),40535,3.1,,,,,,,,,,,,
2024-11-25 16:56,/Volumes/workplace/WickrWebPerformance/electron-29/dist/mac-arm64/electron-29.app/Contents/MacOS/electron-29,40237,1,/Volumes/workplace/WickrWebPerformance/electron-29/dist/mac-arm64/electron-29.app/Contents/Frameworks/electron-29 Helper (GPU).app/Contents/MacOS/electron-29 Helper (GPU),40238,6.2,/Volumes/workplace/WickrWebPerformance/electron-29/dist/mac-arm64/electron-29.app/Contents/Frameworks/electron-29 Helper.app/Contents/MacOS/electron-29 Helper,40239,2.3,/Volumes/workplace/WickrWebPerformance/electron-29/dist/mac-arm64/electron-29.app/Contents/Frameworks/electron-29 Helper (Renderer).app/Contents/MacOS/electron-29 Helper (Renderer),40367,129.6,/Volumes/workplace/WickrWebPerformance/electron-29/dist/mac-arm64/electron-29.app/Contents/Frameworks/electron-29 Helper.app/Contents/MacOS/electron-29 Helper,40379,2.6,/Volumes/workplace/WickrWebPerformance/electron-29/dist/mac-arm64/electron-29.app/Contents/Frameworks/electron-29 Helper (Plugin).app/Contents/MacOS/electron-29 Helper (Plugin),40535,3.7,,,,,,,,,,,,
2024-11-25 16:56,/Volumes/workplace/WickrWebPerformance/electron-29/dist/mac-arm64/electron-29.app/Contents/MacOS/electron-29,40237,1,/Volumes/workplace/WickrWebPerformance/electron-29/dist/mac-arm64/electron-29.app/Contents/Frameworks/electron-29 Helper (GPU).app/Contents/MacOS/electron-29 Helper (GPU),40238,6.7,/Volumes/workplace/WickrWebPerformance/electron-29/dist/mac-arm64/electron-29.app/Contents/Frameworks/electron-29 Helper.app/Contents/MacOS/electron-29 Helper,40239,2.2,/Volumes/workplace/WickrWebPerformance/electron-29/dist/mac-arm64/electron-29.app/Contents/Frameworks/electron-29 Helper (Renderer).app/Contents/MacOS/electron-29 Helper (Renderer),40367,126.5,/Volumes/workplace/WickrWebPerformance/electron-29/dist/mac-arm64/electron-29.app/Contents/Frameworks/electron-29 Helper.app/Contents/MacOS/electron-29 Helper,40379,2.7,/Volumes/workplace/WickrWebPerformance/electron-29/dist/mac-arm64/electron-29.app/Contents/Frameworks/electron-29 Helper (Plugin).app/Contents/MacOS/electron-29 Helper (Plugin),40535,3.7,,,,,,,,,,,,
2024-11-25 16:56,/Volumes/workplace/WickrWebPerformance/electron-29/dist/mac-arm64/electron-29.app/Contents/MacOS/electron-29,40237,1,/Volumes/workplace/WickrWebPerformance/electron-29/dist/mac-arm64/electron-29.app/Contents/Frameworks/electron-29 Helper (GPU).app/Contents/MacOS/electron-29 Helper (GPU),40238,5.7,/Volumes/workplace/WickrWebPerformance/electron-29/dist/mac-arm64/electron-29.app/Contents/Frameworks/electron-29 Helper.app/Contents/MacOS/electron-29 Helper,40239,2.4,/Volumes/workplace/WickrWebPerformance/electron-29/dist/mac-arm64/electron-29.app/Contents/Frameworks/electron-29 Helper (Renderer).app/Contents/MacOS/electron-29 Helper (Renderer),40367,98.8,/Volumes/workplace/WickrWebPerformance/electron-29/dist/mac-arm64/electron-29.app/Contents/Frameworks/electron-29 Helper.app/Contents/MacOS/electron-29 Helper,40379,2.8,/Volumes/workplace/WickrWebPerformance/electron-29/dist/mac-arm64/electron-29.app/Contents/Frameworks/electron-29 Helper (Plugin).app/Contents/MacOS/electron-29 Helper (Plugin),40535,2.9,,,,,,,,,,,,
2024-11-25 16:56,/Volumes/workplace/WickrWebPerformance/electron-29/dist/mac-arm64/electron-29.app/Contents/MacOS/electron-29,40237,2.2,/Volumes/workplace/WickrWebPerformance/electron-29/dist/mac-arm64/electron-29.app/Contents/Frameworks/electron-29 Helper (GPU).app/Contents/MacOS/electron-29 Helper (GPU),40238,6.8,/Volumes/workplace/WickrWebPerformance/electron-29/dist/mac-arm64/electron-29.app/Contents/Frameworks/electron-29 Helper.app/Contents/MacOS/electron-29 Helper,40239,2.2,/Volumes/workplace/WickrWebPerformance/electron-29/dist/mac-arm64/electron-29.app/Contents/Frameworks/electron-29 Helper (Renderer).app/Contents/MacOS/electron-29 Helper (Renderer),40367,99.9,/Volumes/workplace/WickrWebPerformance/electron-29/dist/mac-arm64/electron-29.app/Contents/Frameworks/electron-29 Helper.app/Contents/MacOS/electron-29 Helper,40379,2.8,/Volumes/workplace/WickrWebPerformance/electron-29/dist/mac-arm64/electron-29.app/Contents/Frameworks/electron-29 Helper (Plugin).app/Contents/MacOS/electron-29 Helper (Plugin),40535,4.3,,,,,,,,,,,,
2024-11-25 16:56,/Volumes/workplace/WickrWebPerformance/electron-29/dist/mac-arm64/electron-29.app/Contents/MacOS/electron-29,40237,2.1,/Volumes/workplace/WickrWebPerformance/electron-29/dist/mac-arm64/electron-29.app/Contents/Frameworks/electron-29 Helper (GPU).app/Contents/MacOS/electron-29 Helper (GPU),40238,6.7,/Volumes/workplace/WickrWebPerformance/electron-29/dist/mac-arm64/electron-29.app/Contents/Frameworks/electron-29 Helper.app/Contents/MacOS/electron-29 Helper,40239,2.1,/Volumes/workplace/WickrWebPerformance/electron-29/dist/mac-arm64/electron-29.app/Contents/Frameworks/electron-29 Helper (Renderer).app/Contents/MacOS/electron-29 Helper (Renderer),40367,85.6,/Volumes/workplace/WickrWebPerformance/electron-29/dist/mac-arm64/electron-29.app/Contents/Frameworks/electron-29 Helper.app/Contents/MacOS/electron-29 Helper,40379,2.6,/Volumes/workplace/WickrWebPerformance/electron-29/dist/mac-arm64/electron-29.app/Contents/Frameworks/electron-29 Helper (Plugin).app/Contents/MacOS/electron-29 Helper (Plugin),40535,3.9,,,,,,,,,,,,
