Timestamp,electron_Process_Name_1,electron_PID_1,electron_CPU_Usage_1,electron_Process_Name_2,electron_PID_2,electron_CPU_Usage_2,electron_Process_Name_3,electron_PID_3,electron_CPU_Usage_3,electron_Process_Name_4,electron_PID_4,electron_CPU_Usage_4,electron_Process_Name_5,electron_PID_5,electron_CPU_Usage_5,electron_Process_Name_6,electron_PID_6,electron_CPU_Usage_6,electron_Process_Name_7,electron_PID_7,electron_CPU_Usage_7,electron_Process_Name_8,electron_PID_8,electron_CPU_Usage_8,electron_Process_Name_9,electron_PID_9,electron_CPU_Usage_9,electron_Process_Name_10,electron_PID_10,electron_CPU_Usage_10
2024-11-25 15:58,/Volumes/workplace/WickrWebPerformance/electron-29/dist/mac-arm64/electron-29.app/Contents/MacOS/electron-29,70596,0.6,/Volumes/workplace/WickrWebPerformance/electron-29/dist/mac-arm64/electron-29.app/Contents/Frameworks/electron-29 Helper (GPU).app/Contents/MacOS/electron-29 Helper (GPU),70597,3.4,/Volumes/workplace/WickrWebPerformance/electron-29/dist/mac-arm64/electron-29.app/Contents/Frameworks/electron-29 Helper.app/Contents/MacOS/electron-29 Helper,70598,2.1,/Volumes/workplace/WickrWebPerformance/electron-29/dist/mac-arm64/electron-29.app/Contents/Frameworks/electron-29 Helper (Renderer).app/Contents/MacOS/electron-29 Helper (Renderer),70645,18.1,/Volumes/workplace/WickrWebPerformance/electron-29/dist/mac-arm64/electron-29.app/Contents/Frameworks/electron-29 Helper.app/Contents/MacOS/electron-29 Helper,70649,5.2,,,,,,,,,,,,,,,
2024-11-25 15:58,/Volumes/workplace/WickrWebPerformance/electron-29/dist/mac-arm64/electron-29.app/Contents/MacOS/electron-29,70596,2.9,/Volumes/workplace/WickrWebPerformance/electron-29/dist/mac-arm64/electron-29.app/Contents/Frameworks/electron-29 Helper (GPU).app/Contents/MacOS/electron-29 Helper (GPU),70597,4.9,/Volumes/workplace/WickrWebPerformance/electron-29/dist/mac-arm64/electron-29.app/Contents/Frameworks/electron-29 Helper.app/Contents/MacOS/electron-29 Helper,70598,2.6,/Volumes/workplace/WickrWebPerformance/electron-29/dist/mac-arm64/electron-29.app/Contents/Frameworks/electron-29 Helper (Renderer).app/Contents/MacOS/electron-29 Helper (Renderer),70645,23.2,/Volumes/workplace/WickrWebPerformance/electron-29/dist/mac-arm64/electron-29.app/Contents/Frameworks/electron-29 Helper.app/Contents/MacOS/electron-29 Helper,70649,5.3,,,,,,,,,,,,,,,
2024-11-25 15:58,/Volumes/workplace/WickrWebPerformance/electron-29/dist/mac-arm64/electron-29.app/Contents/MacOS/electron-29,70596,2.7,/Volumes/workplace/WickrWebPerformance/electron-29/dist/mac-arm64/electron-29.app/Contents/Frameworks/electron-29 Helper (GPU).app/Contents/MacOS/electron-29 Helper (GPU),70597,5.1,/Volumes/workplace/WickrWebPerformance/electron-29/dist/mac-arm64/electron-29.app/Contents/Frameworks/electron-29 Helper.app/Contents/MacOS/electron-29 Helper,70598,2.5,/Volumes/workplace/WickrWebPerformance/electron-29/dist/mac-arm64/electron-29.app/Contents/Frameworks/electron-29 Helper (Renderer).app/Contents/MacOS/electron-29 Helper (Renderer),70645,27.5,/Volumes/workplace/WickrWebPerformance/electron-29/dist/mac-arm64/electron-29.app/Contents/Frameworks/electron-29 Helper.app/Contents/MacOS/electron-29 Helper,70649,6.3,,,,,,,,,,,,,,,
2024-11-25 15:58,/Volumes/workplace/WickrWebPerformance/electron-29/dist/mac-arm64/electron-29.app/Contents/MacOS/electron-29,70596,1.2,/Volumes/workplace/WickrWebPerformance/electron-29/dist/mac-arm64/electron-29.app/Contents/Frameworks/electron-29 Helper (GPU).app/Contents/MacOS/electron-29 Helper (GPU),70597,3,/Volumes/workplace/WickrWebPerformance/electron-29/dist/mac-arm64/electron-29.app/Contents/Frameworks/electron-29 Helper.app/Contents/MacOS/electron-29 Helper,70598,2.5,/Volumes/workplace/WickrWebPerformance/electron-29/dist/mac-arm64/electron-29.app/Contents/Frameworks/electron-29 Helper (Renderer).app/Contents/MacOS/electron-29 Helper (Renderer),70645,25.5,/Volumes/workplace/WickrWebPerformance/electron-29/dist/mac-arm64/electron-29.app/Contents/Frameworks/electron-29 Helper.app/Contents/MacOS/electron-29 Helper,70649,5.9,,,,,,,,,,,,,,,
2024-11-25 15:58,/Volumes/workplace/WickrWebPerformance/electron-29/dist/mac-arm64/electron-29.app/Contents/MacOS/electron-29,70596,1,/Volumes/workplace/WickrWebPerformance/electron-29/dist/mac-arm64/electron-29.app/Contents/Frameworks/electron-29 Helper (GPU).app/Contents/MacOS/electron-29 Helper (GPU),70597,2.4,/Volumes/workplace/WickrWebPerformance/electron-29/dist/mac-arm64/electron-29.app/Contents/Frameworks/electron-29 Helper.app/Contents/MacOS/electron-29 Helper,70598,2.4,/Volumes/workplace/WickrWebPerformance/electron-29/dist/mac-arm64/electron-29.app/Contents/Frameworks/electron-29 Helper (Renderer).app/Contents/MacOS/electron-29 Helper (Renderer),70645,18.6,/Volumes/workplace/WickrWebPerformance/electron-29/dist/mac-arm64/electron-29.app/Contents/Frameworks/electron-29 Helper.app/Contents/MacOS/electron-29 Helper,70649,5.6,,,,,,,,,,,,,,,
2024-11-25 15:58,/Volumes/workplace/WickrWebPerformance/electron-29/dist/mac-arm64/electron-29.app/Contents/MacOS/electron-29,70596,4.9,/Volumes/workplace/WickrWebPerformance/electron-29/dist/mac-arm64/electron-29.app/Contents/Frameworks/electron-29 Helper (GPU).app/Contents/MacOS/electron-29 Helper (GPU),70597,3.6,/Volumes/workplace/WickrWebPerformance/electron-29/dist/mac-arm64/electron-29.app/Contents/Frameworks/electron-29 Helper.app/Contents/MacOS/electron-29 Helper,70598,2.7,/Volumes/workplace/WickrWebPerformance/electron-29/dist/mac-arm64/electron-29.app/Contents/Frameworks/electron-29 Helper (Renderer).app/Contents/MacOS/electron-29 Helper (Renderer),70645,25.8,/Volumes/workplace/WickrWebPerformance/electron-29/dist/mac-arm64/electron-29.app/Contents/Frameworks/electron-29 Helper.app/Contents/MacOS/electron-29 Helper,70649,5.4,,,,,,,,,,,,,,,
2024-11-25 15:58,/Volumes/workplace/WickrWebPerformance/electron-29/dist/mac-arm64/electron-29.app/Contents/MacOS/electron-29,70596,0.6,/Volumes/workplace/WickrWebPerformance/electron-29/dist/mac-arm64/electron-29.app/Contents/Frameworks/electron-29 Helper (GPU).app/Contents/MacOS/electron-29 Helper (GPU),70597,6,/Volumes/workplace/WickrWebPerformance/electron-29/dist/mac-arm64/electron-29.app/Contents/Frameworks/electron-29 Helper.app/Contents/MacOS/electron-29 Helper,70598,1.8,/Volumes/workplace/WickrWebPerformance/electron-29/dist/mac-arm64/electron-29.app/Contents/Frameworks/electron-29 Helper (Renderer).app/Contents/MacOS/electron-29 Helper (Renderer),70645,21,/Volumes/workplace/WickrWebPerformance/electron-29/dist/mac-arm64/electron-29.app/Contents/Frameworks/electron-29 Helper.app/Contents/MacOS/electron-29 Helper,70649,5.4,,,,,,,,,,,,,,,
2024-11-25 15:58,/Volumes/workplace/WickrWebPerformance/electron-29/dist/mac-arm64/electron-29.app/Contents/MacOS/electron-29,70596,0.8,/Volumes/workplace/WickrWebPerformance/electron-29/dist/mac-arm64/electron-29.app/Contents/Frameworks/electron-29 Helper (GPU).app/Contents/MacOS/electron-29 Helper (GPU),70597,3.8,/Volumes/workplace/WickrWebPerformance/electron-29/dist/mac-arm64/electron-29.app/Contents/Frameworks/electron-29 Helper.app/Contents/MacOS/electron-29 Helper,70598,1.9,/Volumes/workplace/WickrWebPerformance/electron-29/dist/mac-arm64/electron-29.app/Contents/Frameworks/electron-29 Helper (Renderer).app/Contents/MacOS/electron-29 Helper (Renderer),70645,20.3,/Volumes/workplace/WickrWebPerformance/electron-29/dist/mac-arm64/electron-29.app/Contents/Frameworks/electron-29 Helper.app/Contents/MacOS/electron-29 Helper,70649,5.2,,,,,,,,,,,,,,,
2024-11-25 15:58,/Volumes/workplace/WickrWebPerformance/electron-29/dist/mac-arm64/electron-29.app/Contents/MacOS/electron-29,70596,0.9,/Volumes/workplace/WickrWebPerformance/electron-29/dist/mac-arm64/electron-29.app/Contents/Frameworks/electron-29 Helper (GPU).app/Contents/MacOS/electron-29 Helper (GPU),70597,4.1,/Volumes/workplace/WickrWebPerformance/electron-29/dist/mac-arm64/electron-29.app/Contents/Frameworks/electron-29 Helper.app/Contents/MacOS/electron-29 Helper,70598,1.8,/Volumes/workplace/WickrWebPerformance/electron-29/dist/mac-arm64/electron-29.app/Contents/Frameworks/electron-29 Helper (Renderer).app/Contents/MacOS/electron-29 Helper (Renderer),70645,19.5,/Volumes/workplace/WickrWebPerformance/electron-29/dist/mac-arm64/electron-29.app/Contents/Frameworks/electron-29 Helper.app/Contents/MacOS/electron-29 Helper,70649,5.2,,,,,,,,,,,,,,,
2024-11-25 15:58,/Volumes/workplace/WickrWebPerformance/electron-29/dist/mac-arm64/electron-29.app/Contents/MacOS/electron-29,70596,4.2,/Volumes/workplace/WickrWebPerformance/electron-29/dist/mac-arm64/electron-29.app/Contents/Frameworks/electron-29 Helper (GPU).app/Contents/MacOS/electron-29 Helper (GPU),70597,6.3,/Volumes/workplace/WickrWebPerformance/electron-29/dist/mac-arm64/electron-29.app/Contents/Frameworks/electron-29 Helper.app/Contents/MacOS/electron-29 Helper,70598,2.6,/Volumes/workplace/WickrWebPerformance/electron-29/dist/mac-arm64/electron-29.app/Contents/Frameworks/electron-29 Helper (Renderer).app/Contents/MacOS/electron-29 Helper (Renderer),70645,30.7,/Volumes/workplace/WickrWebPerformance/electron-29/dist/mac-arm64/electron-29.app/Contents/Frameworks/electron-29 Helper.app/Contents/MacOS/electron-29 Helper,70649,5.3,,,,,,,,,,,,,,,
2024-11-25 15:58,/Volumes/workplace/WickrWebPerformance/electron-29/dist/mac-arm64/electron-29.app/Contents/MacOS/electron-29,70596,1.3,/Volumes/workplace/WickrWebPerformance/electron-29/dist/mac-arm64/electron-29.app/Contents/Frameworks/electron-29 Helper (GPU).app/Contents/MacOS/electron-29 Helper (GPU),70597,3.8,/Volumes/workplace/WickrWebPerformance/electron-29/dist/mac-arm64/electron-29.app/Contents/Frameworks/electron-29 Helper.app/Contents/MacOS/electron-29 Helper,70598,2.2,/Volumes/workplace/WickrWebPerformance/electron-29/dist/mac-arm64/electron-29.app/Contents/Frameworks/electron-29 Helper (Renderer).app/Contents/MacOS/electron-29 Helper (Renderer),70645,19.8,/Volumes/workplace/WickrWebPerformance/electron-29/dist/mac-arm64/electron-29.app/Contents/Frameworks/electron-29 Helper.app/Contents/MacOS/electron-29 Helper,70649,5.8,,,,,,,,,,,,,,,
2024-11-25 15:58,/Volumes/workplace/WickrWebPerformance/electron-29/dist/mac-arm64/electron-29.app/Contents/MacOS/electron-29,70596,0.6,/Volumes/workplace/WickrWebPerformance/electron-29/dist/mac-arm64/electron-29.app/Contents/Frameworks/electron-29 Helper (GPU).app/Contents/MacOS/electron-29 Helper (GPU),70597,5,/Volumes/workplace/WickrWebPerformance/electron-29/dist/mac-arm64/electron-29.app/Contents/Frameworks/electron-29 Helper.app/Contents/MacOS/electron-29 Helper,70598,2.2,/Volumes/workplace/WickrWebPerformance/electron-29/dist/mac-arm64/electron-29.app/Contents/Frameworks/electron-29 Helper (Renderer).app/Contents/MacOS/electron-29 Helper (Renderer),70645,21.6,/Volumes/workplace/WickrWebPerformance/electron-29/dist/mac-arm64/electron-29.app/Contents/Frameworks/electron-29 Helper.app/Contents/MacOS/electron-29 Helper,70649,5.6,,,,,,,,,,,,,,,
2024-11-25 15:58,/Volumes/workplace/WickrWebPerformance/electron-29/dist/mac-arm64/electron-29.app/Contents/MacOS/electron-29,70596,0.8,/Volumes/workplace/WickrWebPerformance/electron-29/dist/mac-arm64/electron-29.app/Contents/Frameworks/electron-29 Helper (GPU).app/Contents/MacOS/electron-29 Helper (GPU),70597,5.1,/Volumes/workplace/WickrWebPerformance/electron-29/dist/mac-arm64/electron-29.app/Contents/Frameworks/electron-29 Helper.app/Contents/MacOS/electron-29 Helper,70598,1.9,/Volumes/workplace/WickrWebPerformance/electron-29/dist/mac-arm64/electron-29.app/Contents/Frameworks/electron-29 Helper (Renderer).app/Contents/MacOS/electron-29 Helper (Renderer),70645,21.9,/Volumes/workplace/WickrWebPerformance/electron-29/dist/mac-arm64/electron-29.app/Contents/Frameworks/electron-29 Helper.app/Contents/MacOS/electron-29 Helper,70649,5.5,,,,,,,,,,,,,,,
2024-11-25 15:58,/Volumes/workplace/WickrWebPerformance/electron-29/dist/mac-arm64/electron-29.app/Contents/MacOS/electron-29,70596,1.4,/Volumes/workplace/WickrWebPerformance/electron-29/dist/mac-arm64/electron-29.app/Contents/Frameworks/electron-29 Helper (GPU).app/Contents/MacOS/electron-29 Helper (GPU),70597,4.8,/Volumes/workplace/WickrWebPerformance/electron-29/dist/mac-arm64/electron-29.app/Contents/Frameworks/electron-29 Helper.app/Contents/MacOS/electron-29 Helper,70598,3,/Volumes/workplace/WickrWebPerformance/electron-29/dist/mac-arm64/electron-29.app/Contents/Frameworks/electron-29 Helper (Renderer).app/Contents/MacOS/electron-29 Helper (Renderer),70645,25.1,/Volumes/workplace/WickrWebPerformance/electron-29/dist/mac-arm64/electron-29.app/Contents/Frameworks/electron-29 Helper.app/Contents/MacOS/electron-29 Helper,70649,5.6,,,,,,,,,,,,,,,
2024-11-25 15:58,/Volumes/workplace/WickrWebPerformance/electron-29/dist/mac-arm64/electron-29.app/Contents/MacOS/electron-29,70596,1.1,/Volumes/workplace/WickrWebPerformance/electron-29/dist/mac-arm64/electron-29.app/Contents/Frameworks/electron-29 Helper (GPU).app/Contents/MacOS/electron-29 Helper (GPU),70597,4.3,/Volumes/workplace/WickrWebPerformance/electron-29/dist/mac-arm64/electron-29.app/Contents/Frameworks/electron-29 Helper.app/Contents/MacOS/electron-29 Helper,70598,2.5,/Volumes/workplace/WickrWebPerformance/electron-29/dist/mac-arm64/electron-29.app/Contents/Frameworks/electron-29 Helper (Renderer).app/Contents/MacOS/electron-29 Helper (Renderer),70645,23.3,/Volumes/workplace/WickrWebPerformance/electron-29/dist/mac-arm64/electron-29.app/Contents/Frameworks/electron-29 Helper.app/Contents/MacOS/electron-29 Helper,70649,5.6,,,,,,,,,,,,,,,
2024-11-25 15:58,/Volumes/workplace/WickrWebPerformance/electron-29/dist/mac-arm64/electron-29.app/Contents/MacOS/electron-29,70596,1.2,/Volumes/workplace/WickrWebPerformance/electron-29/dist/mac-arm64/electron-29.app/Contents/Frameworks/electron-29 Helper (GPU).app/Contents/MacOS/electron-29 Helper (GPU),70597,4.2,/Volumes/workplace/WickrWebPerformance/electron-29/dist/mac-arm64/electron-29.app/Contents/Frameworks/electron-29 Helper.app/Contents/MacOS/electron-29 Helper,70598,2.4,/Volumes/workplace/WickrWebPerformance/electron-29/dist/mac-arm64/electron-29.app/Contents/Frameworks/electron-29 Helper (Renderer).app/Contents/MacOS/electron-29 Helper (Renderer),70645,54.3,/Volumes/workplace/WickrWebPerformance/electron-29/dist/mac-arm64/electron-29.app/Contents/Frameworks/electron-29 Helper.app/Contents/MacOS/electron-29 Helper,70649,5.2,,,,,,,,,,,,,,,
2024-11-25 15:58,/Volumes/workplace/WickrWebPerformance/electron-29/dist/mac-arm64/electron-29.app/Contents/MacOS/electron-29,70596,0.6,/Volumes/workplace/WickrWebPerformance/electron-29/dist/mac-arm64/electron-29.app/Contents/Frameworks/electron-29 Helper (GPU).app/Contents/MacOS/electron-29 Helper (GPU),70597,3.3,/Volumes/workplace/WickrWebPerformance/electron-29/dist/mac-arm64/electron-29.app/Contents/Frameworks/electron-29 Helper.app/Contents/MacOS/electron-29 Helper,70598,2.4,/Volumes/workplace/WickrWebPerformance/electron-29/dist/mac-arm64/electron-29.app/Contents/Frameworks/electron-29 Helper (Renderer).app/Contents/MacOS/electron-29 Helper (Renderer),70645,25.2,/Volumes/workplace/WickrWebPerformance/electron-29/dist/mac-arm64/electron-29.app/Contents/Frameworks/electron-29 Helper.app/Contents/MacOS/electron-29 Helper,70649,5.1,,,,,,,,,,,,,,,
2024-11-25 15:58,/Volumes/workplace/WickrWebPerformance/electron-29/dist/mac-arm64/electron-29.app/Contents/MacOS/electron-29,70596,0.8,/Volumes/workplace/WickrWebPerformance/electron-29/dist/mac-arm64/electron-29.app/Contents/Frameworks/electron-29 Helper (GPU).app/Contents/MacOS/electron-29 Helper (GPU),70597,1.7,/Volumes/workplace/WickrWebPerformance/electron-29/dist/mac-arm64/electron-29.app/Contents/Frameworks/electron-29 Helper.app/Contents/MacOS/electron-29 Helper,70598,0.9,/Volumes/workplace/WickrWebPerformance/electron-29/dist/mac-arm64/electron-29.app/Contents/Frameworks/electron-29 Helper (Renderer).app/Contents/MacOS/electron-29 Helper (Renderer),70645,18.6,/Volumes/workplace/WickrWebPerformance/electron-29/dist/mac-arm64/electron-29.app/Contents/Frameworks/electron-29 Helper.app/Contents/MacOS/electron-29 Helper,70649,5.2,,,,,,,,,,,,,,,
2024-11-25 15:58,/Volumes/workplace/WickrWebPerformance/electron-29/dist/mac-arm64/electron-29.app/Contents/MacOS/electron-29,70596,1.7,/Volumes/workplace/WickrWebPerformance/electron-29/dist/mac-arm64/electron-29.app/Contents/Frameworks/electron-29 Helper (GPU).app/Contents/MacOS/electron-29 Helper (GPU),70597,3.3,/Volumes/workplace/WickrWebPerformance/electron-29/dist/mac-arm64/electron-29.app/Contents/Frameworks/electron-29 Helper.app/Contents/MacOS/electron-29 Helper,70598,2,/Volumes/workplace/WickrWebPerformance/electron-29/dist/mac-arm64/electron-29.app/Contents/Frameworks/electron-29 Helper (Renderer).app/Contents/MacOS/electron-29 Helper (Renderer),70645,23.5,/Volumes/workplace/WickrWebPerformance/electron-29/dist/mac-arm64/electron-29.app/Contents/Frameworks/electron-29 Helper.app/Contents/MacOS/electron-29 Helper,70649,5.9,,,,,,,,,,,,,,,
